"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-25",,,,,"74","79","70",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-26",,,,,"72","78","67",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-27",,,,,"56","68","50",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-28",,,,,"52","57","50",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-29",,,,,"51","52","50",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-30",,,,,"51","53","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-31",,,,,"53","54","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-01",,,,,"50","57","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-02",,,,,"47","52","44",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-03",,,,,"52","58","46",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-04",,,,,"53","57","50",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-05",,,,,"51","57","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-06",,,,,"53","59","46",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-07",,,,,"56","62","50",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-08",,,,,"52","54","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-09",,,,,"54","55","51",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-10",,,,,"52","56","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-11",,,,,"51","56","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-12",,,,,"59","65","52",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-13",,,,,"56","61","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-14",,,,,"51","55","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-15",,,,,"48","51","44",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2023-01-16",,,,,"49","52","47",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-01",,,"0.00",,,"78","60",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-02",,,"0.00",,,"84","61",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-03",,,"0.00",,,"89","61",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-04",,,"0.00",,,"99","62",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-05",,,"0.00",,,"87","68",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-06",,,"0.00",,,"86","66",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-07",,,"0.00",,,"84","64",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-08",,,"0.00",,,"87","63",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-09",,,"0.01",,,"95","68",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-10",,,"0.08",,,"80","69",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-11",,,"0.00",,,"86","69",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-12",,,"0.00",,,"80","66",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-13",,,"0.00",,,"79","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-14",,,"0.00",,,"79","56",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-15",,,"0.00",,,"78","55",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-16",,,"0.00",,,"78","56",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-17",,,"0.00",,,"76","57",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-18",,,"0.00",,,"73","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-19",,,"0.02",,,"73","60",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-20",,,"0.00",,,"75","56",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-21",,,"0.00",,,"74","51",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-22",,,"0.00",,,"82","53",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-23",,,"0.00",,,"80","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-24",,,"0.00",,,"75","53",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-25",,,"0.00",,,"77","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-26",,,"0.00",,,"78","58",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-27",,,"0.00",,,"79","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-28",,,"0.00",,,"81","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-29",,,"0.00",,,"76","58",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-30",,,"0.00",,,"71","61",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-01",,,"0.00",,,"73","56",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-02",,,"0.00",,,"73","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-03",,,"0.00",,,"76","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-04",,,"0.00",,,"75","56",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-05",,,"0.00",,,"72","60",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-06",,,"0.00",,,"70","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-07",,,"0.00",,,"68","61",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-08",,,"0.00",,,"71","60",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-09",,,"0.00",,,"70","61",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-10",,,"0.00",,,"68","62",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-11",,,"0.00",,,"71","62",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-12",,,"0.03",,,"72","63",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-13",,,"0.00",,,"68","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-14",,,"0.00",,,"66","62",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-15",,,"0.00",,,"71","63",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-16",,,"0.00",,,"71","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-17",,,"0.00",,,"73","50",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-18",,,"0.00",,,"76","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-19",,,"0.00",,,"91","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-20",,,"0.00",,,"84","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-21",,,"0.00",,,"70","59",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-22",,,"0.00",,,"70","53",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-23",,,"0.00",,,"73","47",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-24",,,"0.00",,,"71","44",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-25",,,"0.00",,,"71","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-26",,,"0.00",,,"72","43",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-27",,,"0.00",,,"70","48",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-28",,,"0.00",,,"68","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-29",,,"0.00",,,"74","43",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-30",,,"0.00",,,"76","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-31",,,"0.00",,,"70","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-01",,,"0.02",,,"68","50",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-02",,,"0.00",,,"71","52",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-03",,,"0.00",,,"67","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-04",,,"0.00",,,"67","38",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-05",,,"0.00",,,"64","38",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-06",,,"0.00",,,"66","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-07",,,"0.33",,,"60","48",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-08",,,"0.61",,,"61","48",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-09",,,"0.11",,,"66","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-10",,,"0.00",,,"64","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-11",,,"0.00",,,"68","37",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-12",,,"0.00",,,"65","38",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-13",,,"0.00",,,"69","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-14",,,"0.00",,,"65","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-15",,,"0.00",,,"67","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-16",,,"0.00",,,"72","35",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-17",,,"0.00",,,"68","34",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-18",,,"0.00",,,"67","35",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-19",,,"0.00",,,"71","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-20",,,"0.00",,,"71","34",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-21",,,"0.00",,,"72","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-22",,,"0.00",,,"69","34",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-23",,,"0.00",,,"69","35",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-24",,,"0.00",,,"75","37",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-25",,,"0.00",,,"74","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-26",,,"0.00",,,"65","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-27",,,"0.00",,,"66","37",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-28",,,"0.00",,,"62","44",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-29",,,"0.00",,,"61","38",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-30",,,"0.00",,,"63","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-01",,,"0.18",,,"59","52",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-02",,,"0.89",,,"60","53",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-03",,,"0.03",,,"65","57",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-04",,,"0.53",,,"61","47",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-05",,,"0.00",,,"65","42",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-06",,,"0.00",,,"61","41",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-07",,,"0.00",,,"60","39",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-08",,,"0.00",,,"61","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-09",,,"0.00",,,"64","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-10",,,"0.52",,,"59","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-11",,,"0.42",,,"59","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-12",,,"0.31",,,"56","41",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-13",,,"0.00",,,"58","33",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-14",,,"0.00",,,"59","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-15",,,"0.00",,,"59","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-16",,,"0.00",,,"67","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-17",,,"0.00",,,"63","36",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-18",,,"0.00",,,"61","34",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-19",,,"0.00",,,"62","37",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-20",,,"0.00",,,"63","38",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-21",,,"0.00",,,"65","39",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-22",,,"0.00",,,"66","41",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-23",,,"0.00",,,"65","41",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-24",,,"0.00",,,"74","40",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-25",,,"0.00",,,"79","43",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-26",,,"0.00",,,"73","42",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-27",,,"1.01",,,"60","51",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-28",,,"0.00",,,"62","47",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-29",,,"0.00",,,"60","52",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-30",,,"0.00",,,"59","55",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-31",,,"2.03",,,"60","54",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-01",,,"0.00",,,"62","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-02",,,"0.05",,,"56","43",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-03",,,"0.00",,,"62","51",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-04",,,"0.69",,,"62","58",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-05",,,"0.50",,,"63","47",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-06",,,"0.00",,,"62","41",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-07",,,"0.00",,,"64","44",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-08",,,"0.28",,,"62","49",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-09",,,"4.22",,,"63","57",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-10",,,"0.33",,,"62","52",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-11",,,"0.00",,,"60","49",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-12",,,"0.00",,,"67","45",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-13",,,"0.00",,,"66","49",
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2023-01-14",,,"1.21",,,"59","53",
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-01",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-02",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-03",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-04",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-05",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-06",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-07",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-08",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-09",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-10",,,"0.05",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-11",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-12",,,"0.02",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-13",,,"0.19",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-14",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-15",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-16",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-17",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-18",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-19",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-20",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-21",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-22",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-23",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-24",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-25",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-26",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-27",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-28",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-29",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-09-30",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-01",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-02",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-03",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-04",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-05",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-06",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-07",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-08",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-09",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-10",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-11",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-12",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-13",,,"0.03",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-14",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-15",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-16",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-17",,,"0.00",,,,,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2022-10-18",,,"0.00",,,,,
