seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,neighb_sp,neighb_st,pot,treatment,neighb_alive
3255,3,2.02,NA,2,NA,2021-03-01,NA,1,P,C,4327,P,P,211121,D,1
3259,4.5,2.39,NA,2,NA,2021-03-01,NA,1,P,C,3274,P,C,211042,D,0
3260,3.6,2.43,NA,2,NA,2021-03-01,NA,1,P,C,4400,P,P,211124,C,1
3264,4.9,1.93,NA,2,NA,2021-03-01,NA,1,P,C,4262,P,P,211074,D,1
3265,3.6,2.03,NA,2,NA,2021-03-01,NA,1,P,C,4344,P,P,211208,D,0
3266,2.9,1.76,NA,2,NA,2021-03-01,NA,1,P,C,4283,P,P,211111,C,1
3269,3.9,2.08,NA,2,NA,2021-03-01,NA,1,P,C,3270,P,C,211079,D,0
3270,3.6,2.38,NA,2,NA,2021-03-01,NA,1,P,C,3269,P,C,211079,D,0
3272,4.4,1.91,NA,2,NA,2021-03-01,NA,1,P,C,4293,P,P,211265,C,1
3276,3.1,1.85,NA,2,NA,2021-03-01,NA,1,P,C,4324,P,P,211125,D,0
3278,2.7,1.82,NA,2,NA,2021-03-01,NA,1,P,C,3833,P,Q,211219,C,1
3281,3.5,1.95,NA,2,NA,2021-03-01,NA,1,P,C,3279,P,C,211267,D,0
3323,3.5,1.98,NA,2,NA,2021-03-01,NA,1,P,C,4373,P,P,211296,D,1
3327,3,1.83,NA,2,NA,2021-03-01,NA,1,P,C,4311,P,P,211207,C,0
3331,3.7,1.87,NA,2,NA,2021-03-01,NA,1,P,C,3334,P,C,211214,D,0
3333,3.7,2.28,NA,2,NA,2021-03-01,NA,1,P,C,3325,P,C,211232,C,0
3338,3,2.02,NA,2,NA,2021-03-01,NA,1,P,C,3825,P,Q,211325,C,1
3339,2.1,2.56,NA,2,NA,2021-03-01,NA,1,P,C,3898,P,Q,211305,D,1
3349,2.5,1.98,NA,2,NA,2021-03-01,NA,1,P,C,3891,P,Q,211271,D,0
3359,3,2,NA,2,NA,2021-03-01,NA,1,P,C,3348,P,C,211311,C,0
3369,2.8,2.01,NA,2,NA,2021-03-01,NA,1,P,C,3740,P,Q,211316,D,0
3377,2.5,1.73,NA,2,NA,2021-03-01,NA,1,P,C,4396,P,P,211280,C,1
3378,3.9,1.89,NA,2,NA,2021-03-01,NA,1,P,C,3897,P,Q,211308,C,0
3379,2.7,2.06,NA,2,NA,2021-03-01,NA,1,P,C,3358,P,C,211324,D,0
3381,3.5,2.21,NA,2,NA,2021-03-01,NA,1,P,C,3883,P,Q,211335,C,1
3382,1.6,1.64,NA,2,NA,2021-03-01,NA,1,P,C,3764,P,Q,211334,D,0
3383,1.6,1.74,NA,2,NA,2021-03-01,NA,1,P,C,4407,P,P,211245,C,1
3385,4.4,2.24,NA,2,NA,2021-03-01,NA,1,P,C,3793,P,Q,211017,D,1
3390,4.7,1.74,NA,2,NA,2021-03-01,NA,1,P,C,4281,P,P,211015,C,1
3392,3.4,2.07,NA,2,NA,2021-03-01,NA,1,P,C,3400,P,C,211060,C,0
3398,3.6,1.6,NA,2,NA,2021-03-01,NA,1,P,C,3412,P,C,211007,D,0
3400,4.4,2.07,NA,2,NA,2021-03-01,NA,1,P,C,3392,P,C,211060,C,0
3412,4.5,2.21,NA,2,NA,2021-03-01,NA,1,P,C,3398,P,C,211007,D,0
3414,2.5,2.23,NA,2,NA,2021-03-01,NA,1,P,C,4336,P,P,211160,C,0
3423,2.9,2,NA,2,NA,2021-03-01,NA,1,P,C,4273,P,P,211157,D,1
3425,3.9,2.3,NA,2,NA,2021-03-01,NA,1,P,C,3852,P,Q,211203,D,1
3426,5.4,2.37,NA,2,NA,2021-03-01,NA,1,P,C,4412,P,P,211299,C,1
3434,3.7,2.12,NA,2,NA,2021-03-01,NA,1,P,C,3900,P,Q,211346,D,1
3440,3.3,2.03,NA,2,NA,2021-03-01,NA,1,P,C,3854,P,Q,211192,D,1
3473,3.8,2.21,NA,2,NA,2021-03-01,NA,1,P,C,3773,P,Q,211186,C,1
3582,8.5,5.65,7,NA,NA,2021-03-01,NA,1,Q,Q,4416,P,P,211230,D,1
3739,1.7,1.69,NA,2,NA,2021-03-01,NA,1,P,Q,3752,P,Q,211102,C,1
3872,3.4,2.33,NA,2,NA,2021-03-01,NA,1,P,Q,3251,P,C,211114,D,0
3243,3.5,1.64,NA,1,NA,2021-03-01,NA,1,P,C,3242,P,C,211105,C,0
3244,3.1,1.84,NA,1,NA,2021-03-01,NA,1,P,C,4233,P,P,211129,C,0
3251,4,2.11,NA,1,NA,2021-03-01,NA,1,P,C,3872,P,Q,211114,D,0
3254,3,2.21,NA,1,NA,2021-03-01,NA,1,P,C,4253,P,P,211188,C,1
3258,4,2.18,NA,1,NA,2021-03-01,NA,1,P,C,3751,P,Q,211144,D,1
3268,4.4,1.96,NA,1,NA,2021-03-01,NA,1,P,C,3386,P,C,211033,C,0
3271,2.3,1.83,NA,1,NA,2021-03-01,NA,1,P,C,4268,P,P,211028,D,1
3273,4.2,2.17,NA,1,NA,2021-03-01,NA,1,P,C,3776,P,Q,211030,C,1
3274,4.8,1.95,NA,1,NA,2021-03-01,NA,1,P,C,3259,P,C,211042,D,0
3279,4,2.06,NA,1,NA,2021-03-01,NA,1,P,C,3281,P,C,211267,D,0
3284,3.6,1.97,NA,1,NA,2021-03-01,NA,1,P,C,4285,P,P,211073,C,1
3324,3.7,1.96,NA,1,NA,2021-03-01,NA,1,P,C,3908,P,Q,211295,NA,NA
3325,4.6,2.13,NA,1,NA,2021-03-01,NA,1,P,C,3333,P,C,211232,C,0
3328,3.8,2.11,NA,1,NA,2021-03-01,NA,1,P,C,3727,P,Q,211235,NA,NA
3335,4.1,2.02,NA,1,NA,2021-03-01,NA,1,P,C,3905,P,Q,211196,C,1
3358,3.1,2.04,NA,1,NA,2021-03-01,NA,1,P,C,3379,P,C,211324,D,0
3415,3,1.79,NA,1,NA,2021-03-01,NA,1,P,C,3862,P,Q,211158,C,1
3438,2.5,1.8,NA,1,NA,2021-03-01,NA,1,P,C,3250,P,C,211191,C,0
3474,4,2.04,NA,1,NA,2021-03-01,NA,1,P,C,3433,P,C,211185,D,0
3475,3.5,2.18,NA,1,NA,2021-03-01,NA,1,P,C,3873,P,Q,211177,D,1
3000,16.9,6.33,18,NA,NA,2021-03-01,NA,1,Q,C,4014,Q,P,211148,C,1
3001,5.9,3.82,9,NA,NA,2021-03-01,NA,1,Q,C,3974,Q,P,211049,D,1
3002,5.4,4.36,8,NA,NA,2021-03-01,NA,1,Q,C,3005,Q,C,211080,D,1
3005,7.2,3.82,9,NA,NA,2021-03-01,NA,1,Q,C,3002,Q,C,211080,D,1
3006,6.6,4.54,7,NA,NA,2021-03-01,NA,1,Q,C,3593,Q,Q,211175,C,1
3007,6.2,3.64,23,NA,NA,2021-03-01,NA,1,Q,C,4139,Q,P,211202,D,1
3008,7,5.24,10,NA,NA,2021-03-01,NA,1,Q,C,4195,Q,P,211036,C,1
3011,5.9,4.72,6,NA,NA,2021-03-01,NA,1,Q,C,3027,Q,C,211047,C,1
3012,6.9,2.5,6,NA,NA,2021-03-01,NA,1,Q,C,4165,Q,P,211027,D,NA
3013,10.1,4.36,10,NA,NA,2021-03-01,NA,1,Q,C,3980,Q,P,211096,C,1
3016,5.9,4.16,8,NA,NA,2021-03-01,NA,1,Q,C,3130,Q,C,211194,C,1
3018,5.3,3.03,8,NA,NA,2021-03-01,NA,1,Q,C,3554,Q,Q,211220,C,1
3026,7.9,3.96,7,NA,NA,2021-03-01,NA,1,Q,C,3654,Q,Q,211045,D,1
3027,10,4.91,13,NA,NA,2021-03-01,NA,1,Q,C,3011,Q,C,211047,C,1
3033,5,4.22,6,NA,NA,2021-03-01,NA,1,Q,C,4155,Q,P,211061,D,1
3035,5.8,3.91,7,NA,NA,2021-03-01,NA,1,Q,C,3718,Q,Q,211051,C,1
3038,5.6,3.52,9,NA,NA,2021-03-01,NA,1,Q,C,3481,Q,Q,211006,C,1
3042,5.8,4.04,8,NA,NA,2021-03-01,NA,1,Q,C,4017,Q,P,211240,C,1
3043,3.9,2.82,7,NA,NA,2021-03-01,NA,1,Q,C,3688,Q,Q,211031,D,1
3044,4.4,3.32,4,NA,NA,2021-03-01,NA,1,Q,C,3045,Q,C,211037,D,1
3045,10.3,3.67,6,NA,NA,2021-03-01,NA,1,Q,C,3044,Q,C,211037,D,1
3046,10.5,4.75,9,NA,NA,2021-03-01,NA,1,Q,C,3600,Q,Q,211166,C,1
3048,6.2,4.31,8,NA,NA,2021-03-01,NA,1,Q,C,3525,Q,Q,211174,D,1
3051,8.4,4.74,10,NA,NA,2021-03-01,NA,1,Q,C,3486,Q,Q,211286,D,1
3052,5.3,3.33,15,NA,NA,2021-03-01,NA,1,Q,C,3551,Q,Q,211284,C,1
3055,7.4,5.82,14,NA,NA,2021-03-01,NA,1,Q,C,3076,Q,C,211244,D,1
3056,5.9,4.45,8,NA,NA,2021-03-01,NA,1,Q,C,3987,Q,P,211216,D,0
3058,5.8,2.96,5,NA,NA,2021-03-01,NA,1,Q,C,4148,Q,P,211266,C,1
3067,8.7,4.02,11,NA,NA,2021-03-01,NA,1,Q,C,3240,Q,C,211289,D,1
3076,5.8,4.3,8,NA,NA,2021-03-01,NA,1,Q,C,3055,Q,C,211244,D,1
3077,14.4,3.25,7,NA,NA,2021-03-01,NA,1,Q,C,3611,Q,Q,211236,C,1
3087,5.6,3.22,7,NA,NA,2021-03-01,NA,1,Q,C,3594,Q,Q,211275,C,1
3095,5.2,4.41,8,NA,NA,2021-03-01,NA,1,Q,C,4135,Q,P,211288,C,1
3096,8.9,3.42,7,NA,NA,2021-03-01,NA,1,Q,C,3573,Q,Q,211282,D,1
3102,5.1,4.24,8,NA,NA,2021-03-01,NA,1,Q,C,3117,Q,C,211113,D,1
3107,8.5,4.11,9,NA,NA,2021-03-01,NA,1,Q,C,4041,Q,P,211205,C,1
3108,6.9,3.95,8,NA,NA,2021-03-01,NA,1,Q,C,3119,Q,C,211159,D,1
3109,5.4,3.98,8,NA,NA,2021-03-01,NA,1,Q,C,4096,Q,P,211069,C,1
3110,8.6,3.89,14,NA,NA,2021-03-01,NA,1,Q,C,4083,Q,P,211072,D,1
3111,5.1,4.88,13,NA,NA,2021-03-01,NA,1,Q,C,3126,Q,C,211022,C,1
3112,4.5,3.94,8,NA,NA,2021-03-01,NA,1,Q,C,3993,Q,P,211058,C,1
3113,5.4,3.09,10,NA,NA,2021-03-01,NA,1,Q,C,3518,Q,Q,211127,D,1
3114,6,5.01,8,NA,NA,2021-03-01,NA,1,Q,C,4159,Q,P,211075,C,1
3117,4,5.14,8,NA,NA,2021-03-01,NA,1,Q,C,3102,Q,C,211113,D,1
3118,9.8,3.23,9,NA,NA,2021-03-01,NA,1,Q,C,3136,Q,C,211115,C,1
3119,5.2,3.71,6,NA,NA,2021-03-01,NA,1,Q,C,3108,Q,C,211159,D,1
3120,10.5,4.07,9,NA,NA,2021-03-01,NA,1,Q,C,3664,Q,Q,211213,D,1
3124,11.1,4.93,12,NA,NA,2021-03-01,NA,1,Q,C,4060,Q,P,211130,D,1
3125,4.9,3.35,6,NA,NA,2021-03-01,NA,1,Q,C,3509,Q,Q,211041,C,1
3126,4.6,3.32,4,NA,NA,2021-03-01,NA,1,Q,C,3111,Q,C,211022,C,1
3127,6.5,4.42,7,NA,NA,2021-03-01,NA,1,Q,C,3129,Q,C,211112,C,1
3128,4.5,3.53,9,NA,NA,2021-03-01,NA,1,Q,C,4297,P,P,211211,D,1
3129,5.3,5.09,10,NA,NA,2021-03-01,NA,1,Q,C,3127,Q,C,211112,C,0
3130,7.8,4.61,12,NA,NA,2021-03-01,NA,1,Q,C,3016,Q,C,211194,C,1
3132,1,3.91,9,NA,NA,2021-03-01,NA,1,Q,C,3135,Q,C,211250,C,1
3133,13,5.13,10,NA,NA,2021-03-01,NA,1,Q,C,4143,Q,P,211176,NA,NA
3135,6.5,5.88,14,NA,NA,2021-03-01,NA,1,Q,C,3132,Q,C,211250,C,1
3136,6.5,4.02,6,NA,NA,2021-03-01,NA,1,Q,C,3118,Q,C,211115,C,1
3139,5.2,3.26,6,NA,NA,2021-03-01,NA,1,Q,C,4085,Q,P,211083,D,1
3140,4.7,3.85,6,NA,NA,2021-03-01,NA,1,Q,C,3620,Q,Q,211309,D,1
3141,18.1,5.68,16,NA,NA,2021-03-01,NA,1,Q,C,3601,Q,Q,211261,D,1
3148,25.5,5.35,20,NA,NA,2021-03-01,NA,1,Q,C,4062,Q,P,211302,D,0
3151,7.4,4.52,8,NA,NA,2021-03-01,NA,1,Q,C,3191,Q,C,211304,C,1
3158,10.8,4.17,9,NA,NA,2021-03-01,NA,1,Q,C,4020,Q,P,211345,D,NA
3167,18.8,4.56,18,NA,NA,2021-03-01,NA,1,Q,C,3535,Q,Q,211312,C,1
3172,6.9,3.58,9,NA,NA,2021-03-01,NA,1,Q,C,4422,P,P,211298,C,1
3181,12.9,6.38,15,NA,NA,2021-03-01,NA,1,Q,C,3550,Q,Q,211336,C,1
3183,5.3,4.87,24,NA,NA,2021-03-01,NA,1,Q,C,3574,Q,Q,211303,C,1
3184,5.1,3.95,7,NA,NA,2021-03-01,NA,1,Q,C,3545,Q,Q,211226,D,0
3186,9.5,5.61,14,NA,NA,2021-03-01,NA,1,Q,C,3645,Q,Q,211337,D,1
3188,5.9,3.33,10,NA,NA,2021-03-01,NA,1,Q,C,4034,Q,P,211257,D,1
3189,8.4,3.78,13,NA,NA,2021-03-01,NA,1,Q,C,3565,Q,Q,211329,D,0
3191,3.3,3.35,7,NA,NA,2021-03-01,NA,1,Q,C,3151,Q,C,211304,C,1
3197,30.3,6.05,21,NA,NA,2021-03-01,NA,1,Q,C,4044,Q,P,211333,C,1
3237,8,4.87,10,NA,NA,2021-03-01,NA,1,Q,C,4124,Q,P,211287,D,1
3240,7.3,3.91,8,NA,NA,2021-03-01,NA,1,Q,C,3067,Q,C,211289,D,0
3481,3.8,2.2,6,NA,NA,2021-03-01,NA,1,Q,Q,3038,Q,C,211006,C,0
3482,3.7,2.71,5,NA,NA,2021-03-01,NA,1,Q,Q,4158,Q,P,211101,D,0
3483,6.5,3.04,4,NA,NA,2021-03-01,NA,1,Q,Q,4061,Q,P,211103,C,1
3484,6.4,4.22,14,NA,NA,2021-03-01,NA,1,Q,Q,3845,P,Q,211241,D,1
3486,8.3,3.05,16,NA,NA,2021-03-01,NA,1,Q,Q,3051,Q,C,211286,D,1
3488,6.1,4.37,6,NA,NA,2021-03-01,NA,1,Q,Q,4091,Q,P,211107,D,1
3489,24.2,4.19,17,NA,NA,2021-03-01,NA,1,Q,Q,3511,Q,Q,211163,C,1
3493,9.2,3.6,3,NA,NA,2021-03-01,NA,1,Q,Q,3741,P,Q,211106,D,1
3494,5,2.54,4,NA,NA,2021-03-01,NA,1,Q,Q,4260,P,P,211134,C,1
3495,5.2,3.6,6,NA,NA,2021-03-01,NA,1,Q,Q,4319,P,P,211004,C,1
3496,11,4.13,9,NA,NA,2021-03-01,NA,1,Q,Q,3505,Q,Q,211132,D,0
3497,7.9,4.33,9,NA,NA,2021-03-01,NA,1,Q,Q,4249,P,P,211137,D,0
3498,5.3,3.79,12,NA,NA,2021-03-01,NA,1,Q,Q,3835,P,Q,211190,C,1
3502,8.9,4.23,12,NA,NA,2021-03-01,NA,1,Q,Q,3780,P,Q,211044,D,1
3504,17,4.07,14,NA,NA,2021-03-01,NA,1,Q,Q,4005,Q,P,211003,C,1
3505,11.1,4.13,10,NA,NA,2021-03-01,NA,1,Q,Q,3496,Q,Q,211132,D,1
3506,5.6,4.35,8,NA,NA,2021-03-01,NA,1,Q,Q,4099,Q,P,211099,C,1
3508,9.9,4,12,NA,NA,2021-03-01,NA,1,Q,Q,4276,P,P,211109,C,1
3509,9.1,4.6,8,NA,NA,2021-03-01,NA,1,Q,Q,3125,Q,C,211041,C,1
3511,7,4.16,10,NA,NA,2021-03-01,NA,1,Q,Q,3489,Q,Q,211163,C,1
3513,7,3.04,14,NA,NA,2021-03-01,NA,1,Q,Q,3812,P,Q,211238,C,0
3517,5.9,4.63,7,NA,NA,2021-03-01,NA,1,Q,Q,4323,P,P,211193,D,1
3518,17.3,4.43,15,NA,NA,2021-03-01,NA,1,Q,Q,3113,Q,C,211127,D,1
3519,8.1,3.63,10,NA,NA,2021-03-01,NA,1,Q,Q,4095,Q,P,211128,C,1
3521,13.1,5.27,17,NA,NA,2021-03-01,NA,1,Q,Q,4258,P,P,211126,D,0
3522,21.4,4.75,14,NA,NA,2021-03-01,NA,1,Q,Q,4402,P,P,211167,D,0
3525,7.2,3.8,8,NA,NA,2021-03-01,NA,1,Q,Q,3048,Q,C,211174,D,1
3529,5.2,4,7,NA,NA,2021-03-01,NA,1,Q,Q,4097,Q,P,211119,D,0
3530,6.6,4.19,14,NA,NA,2021-03-01,NA,1,Q,Q,4413,P,P,211141,C,1
3531,5.1,3.53,12,NA,NA,2021-03-01,NA,1,Q,Q,4146,Q,P,211210,C,1
3532,12.4,5.05,20,NA,NA,2021-03-01,NA,1,Q,Q,4228,P,P,211268,C,1
3533,8.4,4.1,8,NA,NA,2021-03-01,NA,1,Q,Q,3994,Q,P,211315,C,1
3535,8.8,4.25,13,NA,NA,2021-03-01,NA,1,Q,Q,3167,Q,C,211312,C,1
3536,10.5,5.11,19,NA,NA,2021-03-01,NA,1,Q,Q,4036,Q,P,211180,C,1
3539,6,2.71,9,NA,NA,2021-03-01,NA,1,Q,Q,3918,P,Q,211122,C,1
3541,6.9,3.08,11,NA,NA,2021-03-01,NA,1,Q,Q,3879,P,Q,211221,D,1
3542,9.1,3.74,10,NA,NA,2021-03-01,NA,1,Q,Q,3844,P,Q,211243,C,1
3543,6.2,3.58,11,NA,NA,2021-03-01,NA,1,Q,Q,4081,Q,P,211140,D,1
3544,5.9,3.71,8,NA,NA,2021-03-01,NA,1,Q,Q,4024,Q,P,211264,C,1
3545,11.5,5.26,15,NA,NA,2021-03-01,NA,1,Q,Q,3184,Q,C,211226,D,0
3547,6.4,1.75,4,NA,NA,2021-03-01,NA,1,Q,Q,4038,Q,P,211242,C,1
3549,10.6,4.39,10,NA,NA,2021-03-01,NA,1,Q,Q,4221,P,P,211215,C,1
3550,4.9,4.58,7,NA,NA,2021-03-01,NA,1,Q,Q,3181,Q,C,211336,C,1
3551,9.2,3.69,8,NA,NA,2021-03-01,NA,1,Q,Q,3052,Q,C,211284,C,1
3552,6.5,3.8,7,NA,NA,2021-03-01,NA,1,Q,Q,4070,Q,P,211070,D,1
3553,8.7,4.08,16,NA,NA,2021-03-01,NA,1,Q,Q,4312,P,P,211172,C,1
3554,7.9,3.6,14,NA,NA,2021-03-01,NA,1,Q,Q,3018,Q,C,211220,C,0
3556,8.3,4.95,11,NA,NA,2021-03-01,NA,1,Q,Q,3893,P,Q,211233,D,1
3557,7.9,2.91,10,NA,NA,2021-03-01,NA,1,Q,Q,3826,P,Q,211171,D,0
3558,5.5,4.45,11,NA,NA,2021-03-01,NA,1,Q,Q,3613,Q,Q,211300,D,0
3559,7,3.23,10,NA,NA,2021-03-01,NA,1,Q,Q,4000,Q,P,211150,C,1
3562,7,5.07,21,NA,NA,2021-03-01,NA,1,Q,Q,3570,Q,Q,211331,D,1
3563,4.3,2.51,7,NA,NA,2021-03-01,NA,1,Q,Q,4152,Q,P,211182,D,1
3565,12.6,3.98,18,NA,NA,2021-03-01,NA,1,Q,Q,3189,Q,C,211329,D,0
3566,8.1,4.37,26,NA,NA,2021-03-01,NA,1,Q,Q,4404,P,P,211181,D,1
3567,6.9,3.07,10,NA,NA,2021-03-01,NA,1,Q,Q,3917,P,Q,211146,D,0
3569,10.7,4.44,16,NA,NA,2021-03-01,NA,1,Q,Q,3932,P,Q,211068,C,1
3570,11.2,3.82,20,NA,NA,2021-03-01,NA,1,Q,Q,3562,Q,Q,211331,D,0
3573,9.6,3.98,9,NA,NA,2021-03-01,NA,1,Q,Q,3096,Q,C,211282,D,1
3574,10.5,3.63,11,NA,NA,2021-03-01,NA,1,Q,Q,3183,Q,C,211303,C,1
3576,9.1,3.64,10,NA,NA,2021-03-01,NA,1,Q,Q,4329,P,P,211234,C,0
3577,5.5,4.1,7,NA,NA,2021-03-01,NA,1,Q,Q,3767,P,Q,211327,D,1
3580,4.2,2.8,9,NA,NA,2021-03-01,NA,1,Q,Q,4027,Q,P,211162,D,1
3581,9,3.98,10,NA,NA,2021-03-01,NA,1,Q,Q,4015,Q,P,211344,D,1
3583,6.1,3.82,8,NA,NA,2021-03-01,NA,1,Q,Q,4343,P,P,211156,D,1
3584,11.9,5.38,12,NA,NA,2021-03-01,NA,1,Q,Q,4255,P,P,211255,C,1
3586,26,6.03,19,NA,NA,2021-03-01,NA,1,Q,Q,3876,P,Q,211254,D,0
3587,20.1,4.67,12,NA,NA,2021-03-01,NA,1,Q,Q,3837,P,Q,211229,C,1
3589,9.1,5.1,9,NA,NA,2021-03-01,NA,1,Q,Q,4140,Q,P,211228,D,0
3590,7.9,4.46,8,NA,NA,2021-03-01,NA,1,Q,Q,4021,Q,P,211231,C,1
3591,11.5,3.17,10,NA,NA,2021-03-01,NA,1,Q,Q,4403,P,P,211248,D,1
3592,13.1,3.72,25,NA,NA,2021-03-01,NA,1,Q,Q,3617,Q,Q,211222,D,1
3593,6.6,5.19,10,NA,NA,2021-03-01,NA,1,Q,Q,3006,Q,C,211175,C,1
3594,7.9,4.93,9,NA,NA,2021-03-01,NA,1,Q,Q,3087,Q,C,211275,C,1
3597,11.2,5.7,12,NA,NA,2021-03-01,NA,1,Q,Q,4386,P,P,211258,D,1
3599,9,4.87,10,NA,NA,2021-03-01,NA,1,Q,Q,3640,Q,Q,211246,C,1
3600,9.4,5,20,NA,NA,2021-03-01,NA,1,Q,Q,3046,Q,C,211166,C,1
3601,9.8,3.64,13,NA,NA,2021-03-01,NA,1,Q,Q,3141,Q,C,211261,D,1
3603,6.1,5.05,17,NA,NA,2021-03-01,NA,1,Q,Q,4284,P,P,211165,C,1
3605,9.4,3.67,15,NA,NA,2021-03-01,NA,1,Q,Q,4037,Q,P,211259,D,0
3606,15.4,5.87,14,NA,NA,2021-03-01,NA,1,Q,Q,3609,Q,Q,211347,C,1
3609,23.5,5.87,17,NA,NA,2021-03-01,NA,1,Q,Q,3606,Q,Q,211347,C,1
3611,10.2,3.53,11,NA,NA,2021-03-01,NA,1,Q,Q,3077,Q,C,211236,C,1
3612,13,4.7,16,NA,NA,2021-03-01,NA,1,Q,Q,3827,P,Q,211206,D,1
3613,14.6,4.63,14,NA,NA,2021-03-01,NA,1,Q,Q,3558,Q,Q,211300,D,0
3614,13.9,4.09,11,NA,NA,2021-03-01,NA,1,Q,Q,4367,P,P,211320,C,1
3615,12.9,4.71,11,NA,NA,2021-03-01,NA,1,Q,Q,4429,P,P,211317,D,0
3616,10.1,2.86,22,NA,NA,2021-03-01,NA,1,Q,Q,3840,P,Q,211218,C,1
3617,8.4,4.53,10,NA,NA,2021-03-01,NA,1,Q,Q,3592,Q,Q,211222,D,1
3619,7.2,5.51,7,NA,NA,2021-03-01,NA,1,Q,Q,3621,Q,Q,211322,C,0
3620,12.3,4.65,13,NA,NA,2021-03-01,NA,1,Q,Q,3140,Q,C,211309,D,1
3621,7,3.62,12,NA,NA,2021-03-01,NA,1,Q,Q,3619,Q,Q,211322,C,1
3622,12.2,5.06,9,NA,NA,2021-03-01,NA,1,Q,Q,4010,Q,P,211293,D,1
3623,8.9,4.68,6,NA,NA,2021-03-01,NA,1,Q,Q,3746,P,Q,211306,C,1
3626,8,3.32,10,NA,NA,2021-03-01,NA,1,Q,Q,3629,Q,Q,211184,C,1
3628,3.2,3.34,5,NA,NA,2021-03-01,NA,1,Q,Q,3782,P,Q,211011,D,1
3629,12.1,5.24,7,NA,NA,2021-03-01,NA,1,Q,Q,3626,Q,Q,211184,C,1
3630,8.1,4.48,8,NA,NA,2021-03-01,NA,1,Q,Q,3810,P,Q,211087,C,0
3638,6.6,3.82,8,NA,NA,2021-03-01,NA,1,Q,Q,4317,P,P,211046,C,1
3640,8.4,4.9,13,NA,NA,2021-03-01,NA,1,Q,Q,3599,Q,Q,211246,C,1
3643,8.4,2.38,7,NA,NA,2021-03-01,NA,1,Q,Q,3646,Q,Q,211169,D,0
3645,7.3,4.76,11,NA,NA,2021-03-01,NA,1,Q,Q,3186,Q,C,211337,D,1
3646,10.1,4.84,10,NA,NA,2021-03-01,NA,1,Q,Q,3643,Q,Q,211169,D,0
3650,6.8,3.88,6,NA,NA,2021-03-01,NA,1,Q,Q,4265,P,P,211062,D,1
3653,9.2,3.58,7,NA,NA,2021-03-01,NA,1,Q,Q,4098,Q,P,211118,C,1
3654,12.9,4.14,23,NA,NA,2021-03-01,NA,1,Q,Q,3026,Q,C,211045,D,1
3655,9.4,4.32,10,NA,NA,2021-03-01,NA,1,Q,Q,3662,Q,Q,211123,C,1
3662,17.1,4.52,17,NA,NA,2021-03-01,NA,1,Q,Q,3655,Q,Q,211123,C,1
3664,8.1,5.03,12,NA,NA,2021-03-01,NA,1,Q,Q,3120,Q,C,211213,D,1
3665,7.5,4.16,11,NA,NA,2021-03-01,NA,1,Q,Q,4426,P,P,211183,C,1
3679,6.3,4.3,5,NA,NA,2021-03-01,NA,1,Q,Q,3799,P,Q,211034,C,1
3680,5.1,4.2,9,NA,NA,2021-03-01,NA,1,Q,Q,4334,P,P,211065,C,1
3683,12.9,4.63,14,NA,NA,2021-03-01,NA,1,Q,Q,3796,P,Q,211032,D,1
3684,13.9,4.8,13,NA,NA,2021-03-01,NA,1,Q,Q,4088,Q,P,211064,C,1
3688,3.7,3.7,4,NA,NA,2021-03-01,NA,1,Q,Q,3043,Q,C,211031,D,1
3693,6.6,4.52,10,NA,NA,2021-03-01,NA,1,Q,Q,3967,Q,P,211078,C,1
3695,10.1,3.58,13,NA,NA,2021-03-01,NA,1,Q,Q,3714,Q,Q,211048,C,1
3696,20.1,4.67,16,NA,NA,2021-03-01,NA,1,Q,Q,3963,Q,P,211086,D,1
3697,15.2,4.83,10,NA,NA,2021-03-01,NA,1,Q,Q,3771,P,Q,211085,D,0
3700,18,4.97,14,NA,NA,2021-03-01,NA,1,Q,Q,3787,P,Q,211009,C,0
3701,10.8,3.97,11,NA,NA,2021-03-01,NA,1,Q,Q,4230,P,P,211081,D,0
3704,4.3,4.35,11,NA,NA,2021-03-01,NA,1,Q,Q,4170,Q,P,211029,D,1
3705,8.5,3.92,9,NA,NA,2021-03-01,NA,1,Q,Q,3806,P,Q,211021,C,0
3708,14.9,3.95,12,NA,NA,2021-03-01,NA,1,Q,Q,3709,Q,Q,211082,D,1
3709,6,4.36,8,NA,NA,2021-03-01,NA,1,Q,Q,3708,Q,Q,211082,D,1
3711,21.8,5.22,12,NA,NA,2021-03-01,NA,1,Q,Q,4246,P,P,211026,D,1
3714,11.2,4.1,14,NA,NA,2021-03-01,NA,1,Q,Q,3695,Q,Q,211048,C,1
3715,6.7,4.52,8,NA,NA,2021-03-01,NA,1,Q,Q,3867,P,Q,211023,NA,NA
3718,4.3,3.74,7,NA,NA,2021-03-01,NA,1,Q,Q,3035,Q,C,211051,C,1
3963,5.5,3.4,9,NA,NA,2021-03-01,NA,1,Q,P,3696,Q,Q,211086,D,1
3964,4.9,4.43,9,NA,NA,2021-03-01,NA,1,Q,P,3936,P,Q,211094,D,1
3967,5.5,5.26,8,NA,NA,2021-03-01,NA,1,Q,P,3693,Q,Q,211078,C,1
3970,9,3.78,12,NA,NA,2021-03-01,NA,1,Q,P,3913,P,Q,211091,C,1
3972,4,4.33,6,NA,NA,2021-03-01,NA,1,Q,P,3921,P,Q,211057,D,1
